DetailMarketId,MarketId,MarketDetail,RatingDetail,AddressDetail,GoogleMapLink
1659,1659,ตลาดนัดม่วงสามสิบ,4.80 (4),ตำบล ม่วงสามสิบ อำเภอ ม่วงสามสิบ อุบลราชธานี 34140  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJy5uGnuFoFjERJ872tozxUJc
1660,1660,ตลาดเทศบาลตำบลม่วงสามสิบ,4.00 (24),ตำบล ม่วงสามสิบ อำเภอ ม่วงสามสิบ อุบลราชธานี 34140  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJIaSk9N5oFjERAs5CuWFdMsY
1661,1661,ตลาดหนองดอก,"4.10 (1,699)",ตำบล ในเมือง อำเภอเมืองลำพูน ลำพูน 51000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJOzG8ClvN2zAR8iwoFJrvosU
1662,1662,ตลาดคลองถมบ้านค่าย,4.20 (555),ตำบล บ้านค่าย อำเภอบ้านค่าย ระยอง 21120  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJTyT1D1XiAjERkR2ugjL9248
1663,1663,ตลาดศรีมงคล,4.50 (37),ตำบล ตะพง อำเภอเมืองระยอง ระยอง 21000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJ8Q7oc8kBAzERi89N2qiuBkc
1664,1664,ตลาดภูมิชนก,3.90 (170),ตำบล เขานิเวศน์ อำเภอเมืองระนอง ระนอง 85000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJRyZOSy5QVjARJ8W05cw1uJE
1665,1665,ตลาดเกษตรโรงพยาบาลระนอง,4.40 (7),ตำบล ราชกรูด อำเภอเมืองระนอง ระนอง 85000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJldmvUhj5VjAR6l-pqXiyJr0
1666,1666,ตลาดศาลเจ้าโรงทอง,"4.20 (1,330)",ตำบล ศาลเจ้าโรงทอง อำเภอ วิเศษชัยชาญ อ่างทอง 14110  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJvfzUOLQQ4jAR8ivqSjwYU0o
1667,1667,ตลาดสุขเกษม,4.50 (6),ตำบล ไผ่จำศีล อำเภอ วิเศษชัยชาญ อ่างทอง 14110  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJU5fTHJAQ4jAR5GPx4vX_gpQ
1668,1668,ตลาดสดเทศบาลตำบลคลองท่อมใต้,4.10 (353),ตำบล คลองท่อมใต้ อำเภอคลองท่อม กระบี่ 81120  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJwcHttGr3UTARBNZs5VTrcFo
1669,1669,ตลาดเทศบาลตำบลเหนือคลอง,5.00 (1),ตำบล เหนือคลอง อำเภอเหนือคลอง กระบี่ 81130  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJ_-KF8lhbITER2_WCp06Hp4o
1670,1670,ตลาดนัดค่ำบ่อทอง,3.90 (16),ตำบล บ่อทอง อำเภอ หนองจิก ปัตตานี 94170  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJO3XvtAkQszERty0pkvDqUg4
1671,1671,ตลาดสดตะลุบัน,4.70 (63),ตำบล ตะลุบัน อำเภอ สายบุรี ปัตตานี 94110  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJs5RYsVa5szERelH1AEfbI8Q
1672,1672,ตลาดสดเทศบาลต.ปะเนาเระ,4.50 (4),"ตำบลปะนาเระ อำเภอปะนาเระ จังหวัดปัตตานี, 94130  ดูแผนที่",https://www.google.com/maps/place/?q=place_id:ChIJRcM5NlCtszERppfvH2c3wQY
1673,1673,ตลาดกลางเกษตรและห้องเย็น,4.00 (52),ตำบล บ่อทอง อำเภอ หนองจิก ปัตตานี 94170  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJRW8n5A0QszERy9kYVqqPmMk
1674,1674,ตลาดสดเทศบาลบ้านโคก,4.80 (4),ตำบล บ้านโคก อำเภอ สุวรรณคูหา หนองบัวลำภู 39270  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJuXVs87L7IzER_XSF9andUhY
1675,1675,ตลาดสดเทศบาลตำบลโนนสัง,4.90 (28),ตำบล โนนสัง อำเภอ โนนสัง หนองบัวลำภู 39140  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJA9fxM49NIjERdJnO9r-Qv7M
1676,1676,ตลาดเทศบาลตำบลกุดดู่,4.30 (8),หนองบัวลำภู ตำบล กุดดู่ อำเภอ โนนสัง หนองบัวลำภู 39140  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJ3WM_306zIzERIhZXWiDKIvg
1677,1677,ตลาดสดเทศบาลตำบลนาคำไฮ,4.50 (33),ตำบล นาคำไฮ อำเภอเมืองหนองบัวลำภู หนองบัวลำภู 39000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJyTPxiP_DIzER2ApwJMVfyIE
1678,1678,ตลาดไนท์พลาซ่า,0.00 (0),หนองสวรรค์ ตำบล หนองบัว อำเภอเมืองหนองบัวลำภู หนองบัวลำภู 39000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJnbzJG1m_IzERTw4IjZuKWY4
1679,1679,ตลาดนัดหน้าวัดโสภณวิหาร,4.20 (203),ตำบล ป่าโมก อำเภอ ป่าโมก อ่างทอง 14130  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJJc9JgfMN4jARBvIzdF5Q5m8
1680,1680,ตลาดชุมชนบ้านละลม,4.50 (31),ตำบล ละลม อำเภอ ภูสิงห์ ศรีสะเกษ 33140  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJySiuHPHNEDERIRaP-lNknCU
1681,1681,ตลาดชุมชน ตำบลโคกตาล,4.00 (511),ตำบล เมืองเหนือ อำเภอเมืองศรีสะเกษ ศรีสะเกษ 33000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJ5am2ltjiFjERUrQ-RWyenXM
1682,1682,ตลาดวัดไพรพัฒนา,4.40 (42),ตำบล ไพรพัฒนา อำเภอ ภูสิงห์ ศรีสะเกษ 33140  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJPYIUhLjPEDERHlUcWn12OOs
1683,1683,ตลาดทันใจ,4.80 (12),ตำบล หนองหญ้าลาด อำเภอกันทรลักษ์ ศรีสะเกษ 33110  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJqRdzGirLFjER-Si94VYcOn0
1684,1684,ตลาดถนนคนเดินกันทรารมย์,4.20 (660),"ตำบลดูน อำเภอกันทรารมย์ จังหวัดศรีสะเกษ, 33130  ดูแผนที่",https://www.google.com/maps/place/?q=place_id:ChIJ7eY19-_tFjERsjKA_ROPpvo
1685,1685,ตลาดศรีสุวรรณ อำเภอเมือง,4.20 (60),ตำบล สระคู อำเภอ สุวรรณภูมิ ร้อยเอ็ด 45130  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJ0VBkN0KRFzERw1LYyXMEX3I
1686,1686,ตลาดสดออำเภอเกษตรวิสัย,4.20 (311),ตำบล เกษตรวิสัย อำเภอ เกษตรวิสัย ร้อยเอ็ด 45150  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJh8fUI0iKFzER5uKKFRyndUI
1687,1687,ตลาดสดอำเภอปทุมรัตต์,3.30 (9),ตำบล บัวแดง อำเภอ ปทุมรัตน์ ร้อยเอ็ด 45190  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJL6GryEY7GDERa_P5qp5s4Zw
1688,1688,ตลาดสดอำเภอโพนทราย,4.10 (10),ตำบล โพนทราย อำเภอ โพนทราย ร้อยเอ็ด 45240  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJzS5L52WjFzERF-si8AV8_EQ
1689,1689,ตลาดประชารัฐ เทศบาลบ้านนิเวศน์ อำเภอธวัชบุรี 101,0.00 (0),ตำบล นิเวศน์ อำเภอธวัชบุรี ร้อยเอ็ด 45170  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJkXURsyDjFzERfDvL3DdDy-U
1690,1690,ตลาดปากนคร,"4.20 (4,297)","ปากนคร, เมืองนครศรีธรรมราช, นครศรีธรรมราช 80000  ดูแผนที่",https://www.google.com/maps/place/?q=place_id:ChIJqaK_TzWn4jARYYYECwpPOEI
1691,1691,ตลาดเทศบาล 1 บัวใหญ่,4.30 (30),ตำบล บัวใหญ่ อำเภอ บัวใหญ่ นครราชสีมา 30120  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJw08LWbXdGDERXlfDmuo_tUk
1692,1692,ตลาดสดเทศบาลตำบลหนองหาน,4.10 (401),9474+7PM ถ. นิตโย ตำบล หนองหาน อำเภอหนองหาน อุดรธานี 41130  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJFdl9iBdpIzERZ45zTLUIYW4
1693,1693,ตลาดสดเทศบาลอำเภอพนา,5.00 (1),"หมู่ที่ 7, ตลาดสดเทศบาลตำบลพนา, ตำบลพระเหลา อำเภอพนา จังหวัดอำนาจเจริญ, 37180  ดูแผนที่",https://www.google.com/maps/place/?q=place_id:ChIJGb-Skn0NFjERxn7sHOsCvXM
1694,1694,ตลาดเทศบาลปทุมราชวงศา,4.30 (214),VWP8+926 ตำบล นาหว้า อำเภอ ปทุมราชวงศา อำนาจเจริญ 37110  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJLUB8pEIEFjERC36dUc1Q4q0
1695,1695,ตลาดนัด ซอย 2,0.00 (0),99 ซอย 2 ตำบล ขุนทะเล อำเภอเมืองสุราษฎร์ธานี สุราษฎร์ธานี 84100  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJn7iHOgH4UzAR_9S1YLHVH3w
1696,1696,ตลาดนัดเทศบาล (ตลาดโต้รุ่ง),4.20 (91),Unnamed Road ตำบล น้ำโมง อำเภอ ท่าบ่อ หนองคาย 43110  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJSeK1C8RvJDERedTm6rsIBDQ
1697,1697,ตลาดนัดด่าน ไทย  ลาว บริเวณลานหน้าจุดผ่อนปรนการค้าห้วยคาด,4.30 (54),ต บ้าน ใต้ อ เมือง อำเภอเมืองบึงกาฬ บึงกาฬ 38000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJR5ddLS7XOjERAYdVDdGZR18
1698,1698,ตลาดนัดโซ่พิสัย,0.00 (0),ตำบล โซ่ อำเภอ โซ่พิสัย บึงกาฬ 38220  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJu9UtSZrOJDEReHOE0U7iUAA
1699,1699,ตลาดจุดผ่อนปรนเปงจาน,0.00 (0),ตำบล โพนแพง อำเภอ รัตนวาปี หนองคาย 43120  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJKU58zWXeJDER34Skcw-lj4I
1700,1700,ตลาดนัด บ้านสามแยกสีชมภู,3.80 (11),ตำบล ศรีชมภู อำเภอ โซ่พิสัย บึงกาฬ 38220  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJk7-2APXTJDERU6UsLRr09Kg
1701,1701,ตลาดแลง มข.,0.00 (0),112 ตำบล หนองกอมเกาะ เมือง หนองคาย 43000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJobdNhUV9JDERZ-UMVoCdYZU
1702,1702,ตลาดนัดซอยสิบ,4.00 (31),ตําบลขุนทะเล อำเภอเมืองสุราษฎร์ธานี สุราษฎร์ธานี 84100  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJsSi3b7P3UzARvdd_kPt2TEE
1703,1703,ตลาดสดเทศบาลนาสาร,4.00 (6),"ตลาดสด นา สาร, ถนนศรีเวียง ตำบล นาสาร อำเภอบ้านนาสาร สุราษฎร์ธานี 84120  ดูแผนที่",https://www.google.com/maps/place/?q=place_id:ChIJ22IgD-_nUzARc4RmkiT0el8
1704,1704,ตลาดสดไดมอนด์พลาซ่า,0.00 (0),เลขที่ 103 อำเภอเมืองสุราษฎร์ธานี สุราษฎร์ธานี 84000  ดูแผนที่,https://www.google.com/maps/place/?q=place_id:ChIJ4VgH3ZgHVDARwrynA458-NE
